key,comp_level,set_number,match_number,team_key,r1,r2,r3,b1,b2,b3,alliance,scouterName,a_startPos,a_hit_robot,a_Climb,a_sideClimb,a_scoringTime,a_scoringTime_segments,a_ferryTime,a_ferryTime_segments,a_planner,a_hit_fieldPart,time_broken,t_scoringTime,t_scoringTime_segments,t_NZferryTime,t_NZferryTime_segments,t_OZferryTime,t_OZferryTime_segments,time_beached,end_Climb,end_sideClimb,defense_NZ,defense_AZ,defense_OZ,defense_bumpTrench,defense_skill,drive_skill,alliance_rank,a_Notes,active_Notes,inactive_Notes,ba_redscore,ba_score,ba_bluescore,ba_winning_alliance,ba_adjustPoints,ba_autoTowerPoints,ba_autoTowerRobot1,ba_autoTowerRobot2,ba_autoTowerRobot3,ba_endGameTowerPoints,ba_endGameTowerRobot1,ba_endGameTowerRobot2,ba_endGameTowerRobot3,ba_energizedAchieved,ba_foulPoints,ba_g206Penalty,ba_majorFoulCount,ba_minorFoulCount,ba_penalties,ba_rp,ba_superchargedAchieved,ba_totalAutoPoints,ba_totalPoints,ba_totalTeleopPoints,ba_totalTowerPoints,ba_traversalAchieved
2026pncmp_qm11,qm,1,11,frc997,frc1318,frc10991,frc2374,frc997,frc2521,frc10079,blue,Annalee M,depotWall1,0,0,0,6.588,"{""version"":1,""segments"":[{""start"":1775772744561,""stop"":1775772747517},{""start"":1775772753864,""stop"":1775772757496}]}",0,"{""version"":1,""segments"":[]}",,0,1.4000000000000001,40.324,"{""version"":1,""segments"":[{""start"":1775772774594,""stop"":1775772777030},{""start"":1775772777893,""stop"":1775772778102},{""start"":1775772778341,""stop"":1775772778651},{""start"":1775772778731,""stop"":1775772778810},{""start"":1775772779508,""stop"":1775772783492},{""start"":1775772794030,""stop"":1775772796506},{""start"":1775772796827,""stop"":1775772797417},{""start"":1775772828993,""stop"":1775772836647},{""start"":1775772839051,""stop"":1775772841757},{""start"":1775772842596,""stop"":1775772845261},{""start"":1775772871283,""stop"":1775772874548},{""start"":1775772880611,""stop"":1775772882688},{""start"":1775772883392,""stop"":1775772889632},{""start"":1775772889961,""stop"":1775772894845},{""start"":1775772897092,""stop"":1775772897366},{""start"":1775772898110,""stop"":1775772898307},{""start"":1775772898461,""stop"":1775772898510},{""start"":1775772899530,""stop"":1775772899619},{""start"":1775772899779,""stop"":1775772899861},{""start"":1775772901125,""stop"":1775772901183}]}",0,"{""version"":1,""segments"":[]}",18.197,"{""version"":1,""segments"":[{""start"":1775772802561,""stop"":1775772806055},{""start"":1775772810977,""stop"":1775772814500},{""start"":1775772814695,""stop"":1775772815042},{""start"":1775772815324,""stop"":1775772815329},{""start"":1775772851049,""stop"":1775772861877}]}",0.8999999999999999,0,0,0,0,0,0,x,0,2,they did get a fair amount of fuel during the auto ,they can shoot from anywhere and do sometimes have a hard time aligning ,they can shoot into their alliance zone from the opponents zone and a good amount of fuel.,181,268,268,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,0,None,4,0,32,268,236,0,0
2026pncmp_qm11,qm,1,11,frc2521,frc1318,frc10991,frc2374,frc997,frc2521,frc10079,blue,Anders H,middle3,0,0,0,2.433,"{""version"":1,""segments"":[{""start"":1775772746622,""stop"":1775772748387},{""start"":1775772749270,""stop"":1775772749938}]}",0,"{""version"":1,""segments"":[]}",Auto 2,0,0,6.982,"{""version"":1,""segments"":[{""start"":1775772782176,""stop"":1775772782273},{""start"":1775772782629,""stop"":1775772785431},{""start"":1775772794456,""stop"":1775772796713},{""start"":1775772823500,""stop"":1775772825326}]}",11.09,"{""version"":1,""segments"":[{""start"":1775772806898,""stop"":1775772811210},{""start"":1775772835661,""stop"":1775772839148},{""start"":1775772853268,""stop"":1775772853844},{""start"":1775772881001,""stop"":1775772881876},{""start"":1775772887471,""stop"":1775772888277},{""start"":1775772893050,""stop"":1775772894084}]}",1.695,"{""version"":1,""segments"":[{""start"":1775772866578,""stop"":1775772868273}]}",1.7000000000000004,0,0,0,0,1,0,-.5,0,1,"very inaccurate, missed all shots. ",very slow shooter and inaccurate. started only shuttling through trenches once it realized it couldnt score as fast as teammates. ,Only shuttled but mostly under the trench with a little bit of slow inaccurate long shots from opponent zone. ,181,268,268,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,0,None,4,0,32,268,236,0,0
2026pncmp_qm11,qm,1,11,frc10079,frc1318,frc10991,frc2374,frc997,frc2521,frc10079,blue,Eryn M,outpostWall5,0,0,0,2.847,"{""version"":1,""segments"":[{""start"":1775772752090,""stop"":1775772753629},{""start"":1775772757000,""stop"":1775772757491},{""start"":1775772758166,""stop"":1775772758983}]}",0,"{""version"":1,""segments"":[]}",,0,0,35.265,"{""version"":1,""segments"":[{""start"":1775772764631,""stop"":1775772772413},{""start"":1775772783712,""stop"":1775772783754},{""start"":1775772787467,""stop"":1775772788535},{""start"":1775772793894,""stop"":1775772796764},{""start"":1775772797681,""stop"":1775772798259},{""start"":1775772826995,""stop"":1775772833630},{""start"":1775772836060,""stop"":1775772836983},{""start"":1775772844769,""stop"":1775772846680},{""start"":1775772873084,""stop"":1775772873254},{""start"":1775772876318,""stop"":1775772878489},{""start"":1775772886920,""stop"":1775772895755},{""start"":1775772900808,""stop"":1775772903088}]}",0.14,"{""version"":1,""segments"":[{""start"":1775772806453,""stop"":1775772806593}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,x,1,jammed and didn't get to empty hopper before teleop,"greed consumed the driver's soul, thine hopper got jammed consistently but they're able to fix it with a small delay", just fillin up own hopper iirc,181,268,268,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,0,None,4,0,32,268,236,0,0
2026pncmp_qm12,qm,1,12,frc3663,frc3663,frc1778,frc8896,frc4125,frc7034,frc488,red,naman p,depotWall1,0,0,0,7.016,"{""version"":1,""segments"":[{""start"":1775773230105,""stop"":1775773233858},{""start"":1775773234119,""stop"":1775773234739},{""start"":1775773240006,""stop"":1775773242649}]}",0,"{""version"":1,""segments"":[]}",,0,0,36.303,"{""version"":1,""segments"":[{""start"":1775773255460,""stop"":1775773257712},{""start"":1775773282693,""stop"":1775773287036},{""start"":1775773287317,""stop"":1775773289654},{""start"":1775773290154,""stop"":1775773290563},{""start"":1775773291398,""stop"":1775773293066},{""start"":1775773293689,""stop"":1775773293875},{""start"":1775773294367,""stop"":1775773295134},{""start"":1775773295325,""stop"":1775773295584},{""start"":1775773297786,""stop"":1775773300941},{""start"":1775773302596,""stop"":1775773303267},{""start"":1775773306109,""stop"":1775773307518},{""start"":1775773332075,""stop"":1775773337574},{""start"":1775773338273,""stop"":1775773340411},{""start"":1775773344986,""stop"":1775773346545},{""start"":1775773353083,""stop"":1775773353699},{""start"":1775773357908,""stop"":1775773358589},{""start"":1775773369485,""stop"":1775773370771},{""start"":1775773371071,""stop"":1775773372031},{""start"":1775773372290,""stop"":1775773373388},{""start"":1775773373998,""stop"":1775773374368},{""start"":1775773381779,""stop"":1775773382388},{""start"":1775773382638,""stop"":1775773383447},{""start"":1775773383698,""stop"":1775773384540},{""start"":1775773384760,""stop"":1775773387140}]}",13.392,"{""version"":1,""segments"":[{""start"":1775773262769,""stop"":1775773266133},{""start"":1775773266646,""stop"":1775773268981},{""start"":1775773273390,""stop"":1775773276953},{""start"":1775773280583,""stop"":1775773281190},{""start"":1775773314987,""stop"":1775773315987},{""start"":1775773324704,""stop"":1775773325622},{""start"":1775773326552,""stop"":1775773327831},{""start"":1775773331578,""stop"":1775773331904}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,.5,1,they had a great auto,they were very effective at shooting and were accurate while shooting on the move at a slow pace,they ferried frequently and effectively,212,212,210,red,0,0,None,None,None,0,None,None,None,0,5,0,0,0,None,3,0,77,212,130,0,0
2026pncmp_qm12,qm,1,12,frc1778,frc3663,frc1778,frc8896,frc4125,frc7034,frc488,red,,outpostWall5,0,0,0,5.072,"{""version"":1,""segments"":[{""start"":1775773234510,""stop"":1775773236865},{""start"":1775773245161,""stop"":1775773247878}]}",2.09,"{""version"":1,""segments"":[{""start"":1775773237353,""stop"":1775773238245},{""start"":1775773240325,""stop"":1775773241523}]}",Auto 1,0,113.79999999999781,2.579,"{""version"":1,""segments"":[{""start"":1775773253527,""stop"":1775773256000},{""start"":1775773258513,""stop"":1775773258619}]}",2.421,"{""version"":1,""segments"":[{""start"":1775773264418,""stop"":1775773265721},{""start"":1775773276617,""stop"":1775773277735}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,x,1,Can no into the center then go back and shoot then repeat all in auto,disabled for most of the mach,same as active,212,212,210,red,0,0,None,None,None,0,None,None,None,0,5,0,0,0,None,3,0,77,212,130,0,0
2026pncmp_qm12,qm,1,12,frc8896,frc3663,frc1778,frc8896,frc4125,frc7034,frc488,red,Adam M,middle3,0,0,0,3.644,"{""version"":1,""segments"":[{""start"":1775773233516,""stop"":1775773235004},{""start"":1775773235295,""stop"":1775773237451}]}",0,"{""version"":1,""segments"":[]}",,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,1,0,1,x,1,simple score of preloaded fuel in the hopper,"amazing defense, was really body blocking, especially at the end",N/A,212,212,210,red,0,0,None,None,None,0,None,None,None,0,5,0,0,0,None,3,0,77,212,130,0,0
2026pncmp_qm12,qm,1,12,frc4125,frc3663,frc1778,frc8896,frc4125,frc7034,frc488,blue,Annalee. M,middle3,0,0,0,2.279,"{""version"":1,""segments"":[{""start"":1775773229770,""stop"":1775773232049}]}",0,"{""version"":1,""segments"":[]}",,0,0,5.012,"{""version"":1,""segments"":[{""start"":1775773271322,""stop"":1775773273030},{""start"":1775773382544,""stop"":1775773382593},{""start"":1775773382754,""stop"":1775773385789},{""start"":1775773388924,""stop"":1775773389144}]}",1.7,"{""version"":1,""segments"":[{""start"":1775773290057,""stop"":1775773291757}]}",11.618,"{""version"":1,""segments"":[{""start"":1775773300499,""stop"":1775773312117}]}",13.799999999999967,0,0,0,0,0,1,-.5,-.5,1,after shooting they did nothing just stopped,they can shoot but keep getting stuck on the trench so they couldn't get into their alliance zone to shoot,they also got stuck on the fuel while collecting it then stuck on the other alliances trench its a problem they barley shoot because of it,212,210,210,red,0,0,None,None,None,0,None,None,None,0,0,0,0,1,None,0,0,33,210,177,0,0
2026pncmp_qm12,qm,1,12,frc7034,frc3663,frc1778,frc8896,frc4125,frc7034,frc488,blue,Anders H,depotWall1,0,0,0,4.576,"{""version"":1,""segments"":[{""start"":1775773248068,""stop"":1775773252644}]}",0,"{""version"":1,""segments"":[]}",Auto 1,1,0,46.532,"{""version"":1,""segments"":[{""start"":1775773260003,""stop"":1775773266116},{""start"":1775773272211,""stop"":1775773274466},{""start"":1775773281335,""stop"":1775773285162},{""start"":1775773286116,""stop"":1775773286364},{""start"":1775773286752,""stop"":1775773287316},{""start"":1775773314684,""stop"":1775773318117},{""start"":1775773318881,""stop"":1775773322633},{""start"":1775773324281,""stop"":1775773326433},{""start"":1775773327040,""stop"":1775773327921},{""start"":1775773333268,""stop"":1775773333514},{""start"":1775773333587,""stop"":1775773333674},{""start"":1775773333755,""stop"":1775773337762},{""start"":1775773360529,""stop"":1775773361000},{""start"":1775773364712,""stop"":1775773371791},{""start"":1775773376528,""stop"":1775773379414},{""start"":1775773380928,""stop"":1775773380986},{""start"":1775773381182,""stop"":1775773381475},{""start"":1775773382065,""stop"":1775773382587},{""start"":1775773383530,""stop"":1775773383549},{""start"":1775773383550,""stop"":1775773389283},{""start"":1775773390709,""stop"":1775773392615}]}",7.822,"{""version"":1,""segments"":[{""start"":1775773299554,""stop"":1775773302349},{""start"":1775773345883,""stop"":1775773348675},{""start"":1775773350829,""stop"":1775773353064}]}",0,"{""version"":1,""segments"":[]}",1.0999999999999999,0,0,0,0,0,0,x,.5,3,collected and shot then got stuck on the inside of the trench and had to stop. ,shot with relatively good accuracy with a medium speed shooter. ,ferried from all zones but not as much as could have. ,212,210,210,red,0,0,None,None,None,0,None,None,None,0,0,0,0,1,None,0,0,33,210,177,0,0
2026pncmp_qm12,qm,1,12,frc488,frc3663,frc1778,frc8896,frc4125,frc7034,frc488,blue,Eryn M,depotWall1,0,0,0,1.883,"{""version"":1,""segments"":[{""start"":1775773240658,""stop"":1775773240937},{""start"":1775773241028,""stop"":1775773242632}]}",0,"{""version"":1,""segments"":[]}",,0,0,27.708,"{""version"":1,""segments"":[{""start"":1775773270215,""stop"":1775773274904},{""start"":1775773282073,""stop"":1775773283493},{""start"":1775773318499,""stop"":1775773325388},{""start"":1775773326177,""stop"":1775773328388},{""start"":1775773330231,""stop"":1775773330319},{""start"":1775773333560,""stop"":1775773335912},{""start"":1775773362139,""stop"":1775773362385},{""start"":1775773364296,""stop"":1775773369809},{""start"":1775773379161,""stop"":1775773381352},{""start"":1775773381932,""stop"":1775773382788},{""start"":1775773386689,""stop"":1775773387229},{""start"":1775773389808,""stop"":1775773390521}]}",2.328,"{""version"":1,""segments"":[{""start"":1775773298489,""stop"":1775773299107},{""start"":1775773305962,""stop"":1775773305971},{""start"":1775773306283,""stop"":1775773306825},{""start"":1775773310354,""stop"":1775773311513}]}",0.562,"{""version"":1,""segments"":[{""start"":1775773307135,""stop"":1775773307697}]}",0,0,0,0,0,0,0,x,x,1,didn't get to complete 2 cycles but got 1,"missed full hopper, balls seem to get a little jammed in their shooter ",using base of robot to ferry while filling hopper,212,210,210,red,0,0,None,None,None,0,None,None,None,0,0,0,0,1,None,0,0,33,210,177,0,0
2026pncmp_qm13,qm,1,13,frc4131,frc4131,frc8051,frc957,frc4061,frc9430,frc4089,red,Eve G,middle3,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,0,63.600000000000634,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,x,1,Inactive ,Broken/inactive,broken/inactive ,202,202,462,blue,0,0,None,None,None,0,None,None,None,0,0,0,0,0,None,0,0,39,202,163,0,0
2026pncmp_qm13,qm,1,13,frc8051,frc4131,frc8051,frc957,frc4061,frc9430,frc4089,red,Sofia C,outpostWall5,0,0,0,4.958,"{""version"":1,""segments"":[{""start"":1775773859791,""stop"":1775773861074},{""start"":1775773867191,""stop"":1775773869349},{""start"":1775773876551,""stop"":1775773878068}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,0,12.178,"{""version"":1,""segments"":[{""start"":1775773941563,""stop"":1775773945238},{""start"":1775773952778,""stop"":1775773954032},{""start"":1775773954828,""stop"":1775773957173},{""start"":1775773958198,""stop"":1775773958823},{""start"":1775773963709,""stop"":1775773966232},{""start"":1775773992405,""stop"":1775773994161}]}",1.165,"{""version"":1,""segments"":[{""start"":1775773921058,""stop"":1775773922223}]}",1.178,"{""version"":1,""segments"":[{""start"":1775774031274,""stop"":1775774032452}]}",0,0,0,0,0,0,0,x,0,1,can complete about 3 rounds of intaking from neutral zone and shooting out entire hopper. pretty fast intake ,really good at ferrying and can do so from anywhere on the field. Has really wide range. Shooting accuracy about 80%,really fast intake and great at ferrying balls from opppsing alliance zone ,202,202,462,blue,0,0,None,None,None,0,None,None,None,0,0,0,0,0,None,0,0,39,202,163,0,0
2026pncmp_qm13,qm,1,13,frc957,frc4131,frc8051,frc957,frc4061,frc9430,frc4089,red,Pranav K,depotWall1,1,0,0,5.46,"{""version"":1,""segments"":[{""start"":1775773866874,""stop"":1775773870828},{""start"":1775773873718,""stop"":1775773874586},{""start"":1775773875352,""stop"":1775773875990}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,0,28.707,"{""version"":1,""segments"":[{""start"":1775773887373,""stop"":1775773889141},{""start"":1775773893972,""stop"":1775773895290},{""start"":1775773895941,""stop"":1775773896870},{""start"":1775773897559,""stop"":1775773899478},{""start"":1775773908175,""stop"":1775773910391},{""start"":1775773913870,""stop"":1775773914818},{""start"":1775773918155,""stop"":1775773919536},{""start"":1775773931378,""stop"":1775773931597},{""start"":1775773939472,""stop"":1775773940021},{""start"":1775773942530,""stop"":1775773947029},{""start"":1775773954833,""stop"":1775773956551},{""start"":1775773957113,""stop"":1775773958741},{""start"":1775773961509,""stop"":1775773963606},{""start"":1775773995701,""stop"":1775773999599},{""start"":1775774005468,""stop"":1775774006630},{""start"":1775774018730,""stop"":1775774021188}]}",7.213,"{""version"":1,""segments"":[{""start"":1775773931778,""stop"":1775773934576},{""start"":1775773975268,""stop"":1775773977607},{""start"":1775773985934,""stop"":1775773988010}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,0,3,"decent auto, rammed into another bot but recovered well. Shot well, depot good","kinda fast bot, not the greatest at driving but shoots well and puts up a good number of balls, seems a little confused when driving, jumping around the field randomly.","good ferry, collect kinda well",202,202,462,blue,0,0,None,None,None,0,None,None,None,0,0,0,0,0,None,0,0,39,202,163,0,0
2026pncmp_qm13,qm,1,13,frc4061,frc4131,frc8051,frc957,frc4061,frc9430,frc4089,blue,Owen R,middle3,0,0,0,0.288,"{""version"":1,""segments"":[{""start"":1775773858521,""stop"":1775773858809}]}",0,"{""version"":1,""segments"":[]}",,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,1,1,0,0,1,"Short Auto, just shot the starting load","Decent defense in the opposing zone, no attempts at scoring ","Decent push shuttle for fuel, no intake use, decent defense ",202,462,462,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,0,None,5,1,77,462,385,0,0
2026pncmp_qm13,qm,1,13,frc9430,frc4131,frc8051,frc957,frc4061,frc9430,frc4089,blue,Hugh W,outpostWall5,0,0,0,6.86,"{""version"":1,""segments"":[{""start"":1775773867470,""stop"":1775773871374},{""start"":1775773874554,""stop"":1775773874800},{""start"":1775773876663,""stop"":1775773879373}]}",0,"{""version"":1,""segments"":[]}",,0,0,21.314,"{""version"":1,""segments"":[{""start"":1775773889886,""stop"":1775773892063},{""start"":1775773916628,""stop"":1775773921104},{""start"":1775773926550,""stop"":1775773926971},{""start"":1775773929170,""stop"":1775773933925},{""start"":1775773968297,""stop"":1775773971651},{""start"":1775773978649,""stop"":1775773979181},{""start"":1775773983188,""stop"":1775773985451},{""start"":1775774006804,""stop"":1775774010140}]}",3.952,"{""version"":1,""segments"":[{""start"":1775773905887,""stop"":1775773909404},{""start"":1775774034518,""stop"":1775774034554},{""start"":1775774034684,""stop"":1775774034702},{""start"":1775774034824,""stop"":1775774034841},{""start"":1775774035549,""stop"":1775774035913}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,1,1,Did very well in auto because it went to the neutral zone twice,Shooter most of the time,Mainly ferried,202,462,462,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,0,None,5,1,77,462,385,0,0
